title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
MATE 1010: Materials Science & Engineering Learning Community Seminar,Introduction to the Materials Science & Engineering Department and resources available to support student success. Offered on a satisfactory-fail basis only. (,https://catalog.iastate.edu/azcourses/mat_e/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
CDEV 5020: Community and Natural Resource Management,"Detailed introduction to community resource management. Theoretical frameworks, methodological investigation, applied practices. Enhancement of ability of community development professionals to work with communities to plan, develop and monitor conversation and development of natural resources with multiple functions.",https://catalog.iastate.edu/azcourses/c_dev/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
